gvkey,datadate,fyearq,tic,actq,ancq,aoq,atq,aul3q,ceiexbillq,ceqq,cheq,chq,cogsq,cshiq,cshoq,dpq,drcq,drltq,lctq,ltq,rdipq,revtq,stkcpay,teqq,tfvaq,tfvlq,xrdq,xsgaq
15044,20130430,2013,WDAY,893.684,87.571,33.374,981.255,0,,571.785,805.767,219.264,30.13,172.4,172.4,6.569,224.363,76.575,309.132,409.47,0,91.645,7.416,571.785,770.123,0,36.282,87.57
15044,20130731,2013,WDAY,1395.395,110.578,46.481,1505.973,0,,638.741,1294.601,437.432,32.703,173.5,173.5,8.051,247.32,78.298,310.721,867.232,0,107.555,17.199,638.741,1255.514,0,41.168,99.084
15044,20131031,2013,WDAY,1405.602,122.583,48.623,1528.185,0,,613.402,1282.695,183.46,39.23,174.8,174.8,9.361,279.29,72.479,361.702,914.783,0,127.872,36.882,613.402,1236.545,0,49.349,119.68
15044,20140131,2013,WDAY,2023.658,152.607,74.943,2176.265,0,,1187.217,1886.579,581.326,40.052,183.4,183.4,10.714,332.682,80.883,421.89,989.048,0,141.866,61.851,1187.217,1827.175,0,55.317,139.076
15044,20140430,2014,WDAY,2013.893,192.797,103.672,2206.69,0,,1155.436,1865.951,246.001,44.896,184.5,184.5,12.523,388.054,73.889,487.32,1051.254,0,159.737,28.874,1155.436,1808.835,0,65.171,154.401
15044,20140731,2014,WDAY,1980.81,214.088,108.233,2194.898,0,,1138.841,1822.382,262.634,51.166,185.8,185.8,14.474,409.026,72.447,489.465,1056.057,0,186.78,69.656,1138.841,1764.269,0,77.464,182.909
15044,20141031,2014,WDAY,2009.746,222.572,105.932,2232.318,0,,1129.216,1834.659,192.142,56.107,187,187,15.682,441.324,66.807,537.633,1103.102,0,215.07,116.664,1129.216,1765.614,0,85.27,194.747
15044,20150131,2014,WDAY,2109.039,249.594,109.458,2358.633,0,,1125.975,1857.709,298.192,53.429,188,188,16.526,547.151,85.593,641.265,1232.658,0,226.273,156.048,1125.975,1816.637,0,88.963,206.702
15044,20150430,2015,WDAY,2120.993,261.568,107.031,2382.561,0,,1116.027,1921.535,270.484,61.914,191,191,16.3,572.212,81.211,666.554,1266.534,0,250.957,47.274,1116.027,1817.389,0,99.335,226.147
15044,20150731,2015,WDAY,2140.528,303.356,130.655,2443.884,0,,1131.975,1906.929,230.578,75.079,192,192,17.7,601.807,81.281,706.271,1311.909,0,282.696,112.038,1131.975,1817.594,0,115.345,257.557
15044,20151031,2015,WDAY,2157.075,354.078,159.074,2511.153,0,,1125.527,1896.347,219.893,83.754,192,192,19,624.819,93.206,751.681,1385.626,0,305.266,180.697,1125.527,1817.67,0,124.02,272.686
15044,20160131,2015,WDAY,2362.308,367.786,153.628,2730.094,0,,1136.157,1969.459,300.087,82.68,195,195,21,768.741,130.988,922.679,1593.937,0,323.427,249.97,1136.157,1818.333,0,131.244,293.188
15044,20160430,2016,WDAY,2372.131,404.022,149.325,2776.153,0,,1128.156,2080.09,404.604,86.627,197,197,23,798.086,127.97,970.252,1647.997,0,347.677,78.235,1128.156,1900.708,0,141.778,309.58
15044,20160731,2016,WDAY,2430.09,399.714,144.596,2829.804,0,,1140.846,2067.91,405.529,95.852,199,199,24,854.845,124.269,1007.553,1688.958,0,373.657,166.457,1140.846,1904.802,0,161.886,340.49
15044,20161031,2016,WDAY,2294.595,627.974,293.709,2922.569,0,,1137.459,1913.795,386.557,103.885,201,201,28,900.441,123.179,1098.096,1785.11,0,413.522,272.912,1137.459,1775.959,0,185.311,387.569
15044,20170131,2016,WDAY,2496.526,669.898,304.021,3166.424,0,,1162.906,1996.745,539.923,105.181,203,203,30,1097.417,135.97,1296.448,2003.518,0,439.584,378.629,1162.906,1745.894,2.127,191.556,393.342
15044,20170430,2017,WDAY,2533.82,774.921,370.819,3308.741,0,,1320.857,2115.701,498.931,109.711,206,206,32,1079.874,120.389,1289.444,1987.884,0,479.861,107.788,1320.857,2022.64,4.229,196.439,398.35
15044,20170731,2017,WDAY,2586.224,820.903,382.149,3407.127,0,,1370.397,2097.79,748.599,130.195,208,208,33,1118.565,104.178,1676.574,2036.73,0,525.32,229.311,1370.397,1997.821,23.61,221.103,443.754
15044,20171031,2017,WDAY,3693.772,870.944,383.71,4564.716,0,,1540.274,3211.123,1336.984,133.555,210,210,34,1129.031,100.135,1749.546,3024.442,0,555.389,351.79,1540.274,3029.612,15.172,239.588,467.893
15044,20180131,2017,WDAY,3956.978,990.446,443.837,4947.424,0,,1580.365,3267.85,1134.355,140.952,212,212,35,1426.241,110.906,2058.874,3367.059,0,582.48,478.425,1580.365,3103.009,32.912,253.454,487.863
15044,20180430,2018,WDAY,3880.809,1047.023,435.73,4927.832,0,,1657.3,3365.668,1036.045,144.971,215,215,38,1319.794,95.27,2196.654,3270.532,0,618.643,132.659,1657.3,3217.562,11.07,263.584,506.936
15044,20180731,2018,WDAY,3614.038,1151.022,472.497,4765.06,0,,1775.224,2985.095,1693.743,164.23,218.5,217,41,1393.848,89.376,1913.947,2989.836,0,671.72,279.722,1775.224,2773.909,1.986,292.84,553.472
15044,20181031,2018,WDAY,2271.279,2729.02,1993.577,5000.299,0,,1833.149,1586.105,540.43,185.001,,218,58,1460.65,109.694,2055.885,3167.15,0,743.189,488.646,1833.149,1511.611,0.54,318.003,659.943
18487,20130331,2013,FEYE,,,,,,,,,,3.648,,,3.234,,,,,0,28.416,,,,,10.062,45.942
18487,20130630,2013,FEYE,96.978,42.509,8.775,139.487,0,,-45.052,54.085,54.085,6.425,117.471,117.471,3.861,55.726,46.859,110.127,184.533,0,33.222,,-45.046,40.9,6.507,14.016,61.98
18487,20130930,2013,FEYE,397.188,63.117,15.986,460.305,0,,246.987,327.71,327.71,8.188,120.517,120.517,5.249,71.45,59.302,132.77,213.318,0,42.652,,246.987,300,0,20.492,76.61
18487,20131231,2013,FEYE,315.167,1061.146,996.381,1376.313,0,,1048.102,173.918,173.918,8.746,137.758,137.758,8.414,110.535,76.979,203.965,328.211,0,57.262,,1048.102,132.518,0,18.566,89.86
18487,20140331,2014,FEYE,713.456,1059.265,990.008,1772.721,0,,1423.79,584.483,441.27,17.772,144.769,144.769,20.498,121.42,91.302,214.851,348.931,0,73.98,,1423.79,502.787,0,41.97,141.9
18487,20140630,2014,FEYE,631.322,1123.35,1044.96,1754.672,0,,1363.697,464.494,171.62,23.314,148.822,148.822,21.387,136.808,95.199,249.152,390.975,0,94.489,,1363.697,409.414,0,53.408,176.297
18487,20140930,2014,FEYE,617.711,1118.05,1033.955,1735.761,0,,1293.139,397.865,98.843,23.976,150.13,150.13,24.178,160.768,122.153,277.848,442.622,0,114.211,,1293.139,319.333,0,54.707,193.225
18487,20141231,2014,FEYE,657.137,1101.744,1019.446,1758.881,0,,1250.828,402.208,146.363,30.63,152.86,152.86,25.889,203.877,148.666,327.081,508.053,0,142.982,,1250.828,281.864,0,53.102,199.905
18487,20150331,2015,FEYE,617.639,1088.362,1007.332,1706.001,0,,1179.616,397.614,136.776,29.212,156.139,156.139,26.066,217.211,161.553,333.652,526.385,0,125.37,49.875,1179.616,282.659,0,65.605,202.58
18487,20150630,2015,FEYE,1363.072,1069.642,995.204,2432.714,0,,1182.687,1189.617,726.48,32.368,159.341,156.008,26.966,232.522,177.369,348.845,1250.027,0,147.207,106.286,1182.687,1019.282,0,68.798,216.266
18487,20150930,2015,FEYE,1379.481,1055.971,982.842,2435.452,0,,1109.669,1169.927,436.901,38.232,160.354,157.021,26.866,265.906,188.961,402.954,1325.783,0,165.616,164.652,1109.669,1019.289,0,73.374,223.796
18487,20151231,2015,FEYE,1387.259,1054.214,975.846,2441.473,0,,1044.372,1169.877,402.102,38.036,161.643,158.31,28.366,305.169,221.829,457.933,1397.101,0,184.774,222.431,1044.372,978.308,0,71.69,240.442
18487,20160331,2016,FEYE,1108.243,1358.187,1276.863,2466.43,0,,996.381,921.14,175.113,46.515,166.223,162.89,29.265,329.095,236.987,508.786,1470.049,0,167.966,64.239,996.381,767.357,35.588,85.983,244.504
18487,20160630,2016,FEYE,1080.178,1339.669,1266.283,2419.847,0,,933.23,916.822,183.993,42.733,169.541,166.208,29.616,342.527,244.924,508.002,1486.617,0,175.041,121.547,933.23,759.047,40.177,76.372,225.508
18487,20160930,2016,FEYE,1085.947,1316.901,1249.682,2402.848,0,,859.975,926.166,223.697,44.9,171.004,167.671,28.868,362.081,254.337,547.413,1542.873,0,186.411,168.117,859.975,712.295,40.757,62.665,200.966
18487,20161231,2016,FEYE,1087.911,1295.054,1233.202,2382.965,0,,841.112,935.725,223.667,40.788,174.596,171.263,27.779,397.118,256.398,536.388,1541.853,0,184.696,199.066,841.112,712.507,41.332,54.574,164.589
18487,20170331,2017,FEYE,1017.384,1278.611,1217.797,2295.995,0,,806.647,875.011,163.374,44.569,177.843,174.51,25.787,396.628,235.557,494.265,1489.348,0,184.759,43.889,806.647,714.533,0.067,58.352,180.333
18487,20170630,2017,FEYE,1023.7,1261.843,1201.721,2285.543,0,,792.384,870.835,154.442,46.618,182.041,178.708,25.787,395.882,222.854,494.321,1493.159,0,191.722,83.286,792.384,716.409,0,60.747,176.421
18487,20170930,2017,FEYE,1041.131,1255.218,1188.071,2296.349,0,,766.811,878.767,160.807,48.389,184.194,180.861,25.286,409.442,221.371,522.964,1529.538,0,197.366,125.492,766.811,718.804,0,64.316,181.635
18487,20171231,2017,FEYE,1077.138,1254.943,1183.586,2332.081,0,,744.816,896.802,180.891,49.584,187.105,183.772,24.254,443.064,227.68,557.905,1587.265,0,205.801,166.336,744.816,719.217,0,59.858,178.198
18487,20180331,2018,FEYE,1099.099,1327.286,1250.707,2426.385,0,,619.434,886.386,167.85,49.867,191.905,188.572,22.014,533.54,352.596,642.126,1806.951,0,199.07,,619.434,720.544,0,66.196,187.649
18487,20180630,2018,FEYE,1295.614,1318.86,1237.487,2614.474,0,,660.428,1075.345,351.37,49.365,194.987,191.654,21.846,525.617,353.939,636.816,1954.046,0,202.696,,660.428,724.179,0,63.575,180.021
18487,20180930,2018,FEYE,1321.077,1315.838,1229.587,2636.915,0,,650.862,1088.301,397.297,49.518,196.934,193.601,21.844,528.752,358.403,652.623,1986.053,0,211.651,,650.862,728.432,0,62.12,176.73
18487,20181231,2018,FEYE,1381.18,1314.898,1225.735,2696.078,0,,650.394,1116.52,409.829,52.425,199.612,196.279,21.324,556.815,378.013,677.364,2045.684,0,217.533,,650.394,732.439,0,62.251,180.485
18630,20130331,2013,RNG,,,,,,,,,,11.581,,,2.156,,,,,0,35.525,,,,,7.504,31.196
18630,20130630,2013,RNG,29.412,19.088,2.038,48.5,0,,-94.745,19.366,19.366,12.467,22.93,22.93,2.195,13.707,0,52.188,69.225,0,37.704,,-20.725,18.862,0,8.606,36.161
18630,20130930,2013,RNG,41.634,19.129,1.828,60.763,0,,-25.31,25.452,25.452,13.713,60.749,60.749,2.255,15.573,0,52.506,86.073,0,41.934,,-25.31,12.862,0,8.15,34.117
18630,20131231,2013,RNG,126.748,18.437,1.777,145.185,0,,63.515,116.378,116.378,14.778,62.244,62.244,2.374,16.552,0,51.743,81.67,0,45.342,,63.515,82.347,0,9.139,38.545
18630,20140331,2014,RNG,179.775,21.024,1.86,200.799,0,,111.762,166.826,166.826,15.784,66.963,66.963,2.119,18.315,0,60.917,89.037,0,48.262,3.177,111.762,129.548,0,9.673,42.597
18630,20140630,2014,RNG,167.835,26.568,2.053,194.403,0,,105.825,151.418,151.418,17.072,67.651,67.651,2.471,20.171,0,60.253,88.578,0,52.787,7.108,105.825,129.659,0,10.874,46.054
18630,20140930,2014,RNG,167.177,28.728,2.866,195.905,0,,99.935,149.353,120.691,16.586,68.114,68.114,2.819,23.415,0,79.878,95.97,0,56.944,11.306,99.935,129.645,0,11.931,48.353
18630,20141231,2014,RNG,159.789,28.548,3.021,188.337,0,,96.505,141.661,113.182,16.953,68.559,68.559,2.969,25.586,0,76.276,91.832,0,61.894,15.516,96.505,129.679,0,12.104,51.315
18630,20150331,2015,RNG,158.853,29.306,2.609,188.159,0,,92.424,135.706,114.152,17.323,69.069,69.069,3.224,28.325,0,80.863,95.735,0,65.318,4.747,92.424,124.627,0,11.84,54.34
18630,20150630,2015,RNG,158.498,44.396,15.864,202.894,0,,100.148,132.703,120.789,18.224,70.365,70.365,3.305,31.026,0,87.746,102.746,0,70.691,10.038,100.148,119.655,0,12.297,57.954
18630,20150930,2015,RNG,162.534,44.68,15.596,207.214,0,,102.885,132.311,130.004,18.927,70.945,70.945,3.406,34.286,0,79.851,104.329,0,76.78,15.79,102.885,119.672,0,13.475,59.942
18630,20151231,2015,RNG,171.046,43.767,15.607,214.813,0,,110.132,137.588,137.588,19.33,71.963,71.963,3.532,36.657,0,80.574,104.681,0,83.439,22.088,110.132,119.596,0,15.312,66.291
18630,20160331,2016,RNG,178.549,43.043,15.554,221.592,0,,111.129,139.074,139.074,18.468,72.302,72.302,3.377,39.032,0,87.43,110.463,0,86.538,6.737,111.129,119.678,0,14.926,70.42
18630,20160630,2016,RNG,186.707,44.488,15.385,231.195,0,,117.915,147.791,147.791,18.893,73.094,73.094,3.576,42.105,0,92.849,113.28,0,91.844,14.214,117.915,119.776,0,16.681,75.39
18630,20160930,2016,RNG,192.701,46.096,14.957,238.797,0,,122.102,152.39,152.39,19.764,73.584,73.584,3.796,42.738,0,108.516,116.695,0,96.839,22.603,122.102,119.875,0,16.49,79.721
18630,20161231,2016,RNG,205.911,46.718,14.724,252.629,0,,130.041,160.355,160.355,20.843,74.383,74.383,3.914,45.159,0,116,122.588,0,104.503,30.84,130.041,119.977,0,17.417,86.044
18630,20170331,2017,RNG,198.366,48.568,14.407,246.934,0,,134.484,149.69,149.69,23.625,75.167,75.167,3.785,49.368,0,105.996,112.45,0,112.234,8.935,134.484,110.116,0,17.087,86.788
18630,20170630,2017,RNG,218.215,50.402,13.789,268.617,0,,153.722,167.015,167.015,25.58,76.634,76.634,4.057,53.367,0,108.643,114.895,0,119.919,19.562,153.722,109.778,0,18.617,92.731
18630,20170930,2017,RNG,234.222,55.218,13.58,289.44,0,,161.944,172.306,172.306,26.697,77.352,77.352,4.087,57.696,0,121.32,127.496,0,130.279,30.504,161.944,110.023,0,19.082,99.76
18630,20171231,2017,RNG,248.043,57.125,13.827,305.168,0,,172.202,181.192,181.192,29.335,78.054,78.054,4.285,64.415,0,126.714,132.966,0,141.185,42.06,172.202,110.299,0,20.362,107.782
18630,20180331,2018,RNG,651.109,124.369,74.238,775.478,0,,275.866,554.963,554.963,31.048,78.712,78.712,5.542,68.037,0,138.107,499.612,0,150.343,13.267,275.866,510.83,0,22.651,115.104
18630,20180630,2018,RNG,678.078,135.251,80.175,813.329,0,,291.024,567.28,567.28,33.231,79.616,79.616,5.934,73.24,0,156.931,522.305,0,160.832,30.864,291.024,512.908,0,24.814,126.321
18630,20180930,2018,RNG,702.158,139.685,79.485,841.843,0,,299.447,577.283,577.283,34.432,80.333,80.333,5.718,80.024,0,172.698,542.396,0,173.825,49.379,299.447,515.274,0,26.347,138.96
18630,20181231,2018,RNG,707.514,186.812,116.607,894.326,0,,317.609,566.329,566.329,38.762,81.046,81.046,6.079,88.527,0,199.359,576.717,0,188.624,68.088,317.609,485.872,0,27.23,146.209
18689,20130131,2012,VEEV,86.89,2.93,1.551,89.82,0,,27.033,46.166,31.89,16.508,24.844,24.844,0.253,38.785,0,54.289,55.854,0,39.788,,33.966,21.913,0,4.692,13.665
18689,20130430,2013,VEEV,,,,,,,,,,17.442,,,0.267,,,,,0,42.788,,,,,5.527,16.906
18689,20130731,2013,VEEV,96.279,16.341,14.195,112.62,0,,40.467,52.875,38.608,18.632,27.532,27.532,0.511,48.26,0,61.223,65.22,0,49.581,,47.4,21.931,0,6.357,20.6
18689,20131031,2013,VEEV,328.448,16.841,14.522,345.289,0,,270.646,273.383,257.141,20.618,122.252,122.252,0.774,53.514,0,70.253,74.643,0,54.979,,270.646,239.104,0,6.585,23.602
18689,20140131,2013,VEEV,353.732,16.576,14.131,370.308,0,,280.096,288.132,262.507,23.5,124.792,124.792,0.858,67.38,0,86.617,90.212,0,62.803,,280.096,239.012,0,7.858,27.137
18689,20140430,2014,VEEV,418.782,16.342,13.848,435.124,0,,330.286,345.496,188.888,25.02,127.574,127.574,0.93,74.872,0,101.231,104.838,0,66.721,,330.286,238.682,0,8.992,28.214
18689,20140731,2014,VEEV,423.005,41.236,14.211,464.241,0,,357.387,350.202,140.116,27.145,129.41,129.41,0.991,85.303,0,103.257,106.854,0,75.664,,357.387,273.665,0,9.787,30.743
18689,20141031,2014,VEEV,449.516,43.037,15.424,492.553,0,,381.207,392.866,132.135,29.394,130.409,130.409,1.022,84.668,0,107.76,111.346,0,83.825,,381.207,313.823,0,10.635,33.468
18689,20150131,2014,VEEV,501.837,43.053,14.85,544.89,0,,406.833,397.873,129.253,30.17,131.068,131.068,0.986,112.96,0,135.523,138.057,0,87.012,,406.833,314.076,0,11.742,35.173
18689,20150430,2015,VEEV,509.775,58.888,23.715,568.663,0,,428.95,428.508,107.561,30.961,131.637,131.637,1.024,111.276,0,137.143,139.713,0,89.923,,428.95,344.294,0,12.957,36.713
18689,20150731,2015,VEEV,522.75,68.882,24.457,591.632,0,,453.637,437.967,119.776,32.129,132.303,132.303,1.344,109.518,0,134.402,137.995,0,98.107,,453.637,344.463,0,15.255,42.281
18689,20151031,2015,VEEV,427.338,197.695,150.261,625.033,0,,473.978,339.468,108.594,34.528,132.786,132.786,2.481,102.053,0,136.383,151.055,0,106.921,,473.978,256.55,0,17.667,47.725
18689,20160131,2015,VEEV,500.964,204.835,157.366,705.799,0,,505.249,346.203,132.179,36.12,133.545,133.545,3.615,157.419,0,186.279,200.55,0,114.27,,505.249,256.509,0,20.097,57.091
18689,20160430,2016,VEEV,548.374,203.418,155.759,751.792,0,,530.546,457.435,245.942,37.677,134.389,134.389,3.405,180.776,0,207.098,221.246,0,119.764,,530.546,255.805,0,22.073,59.463
18689,20160731,2016,VEEV,587.093,200.139,152.944,787.232,0,,565.108,479.555,210.365,38.717,135.972,135.972,3.47,176.718,0,208.115,222.124,0,131.347,,565.108,326.226,0,23.563,64.608
18689,20161031,2016,VEEV,589.829,198.645,150.476,788.474,0,,605.905,510.809,206.078,40.45,136.772,136.772,3.469,137.051,0,167.616,182.569,0,142.779,,605.905,326.438,0,25.012,64.52
18689,20170131,2016,VEEV,711.865,205.835,155.928,917.7,0,,652.978,518.872,217.606,42.983,137.887,137.887,3.481,213.562,0,246.784,264.722,0,150.153,,652.978,326.89,0,26.102,71.017
18689,20170430,2017,VEEV,789.112,206.551,154.597,995.663,0,,708.904,663.917,365.66,46.369,139.34,139.34,3.449,238.046,0,269.046,286.759,0,159.772,,708.904,327.216,0,28.311,70.954
18689,20170731,2017,VEEV,833.355,202.515,148.987,1035.87,0,,766.603,724.651,409.226,47.801,140.41,140.41,3.571,222.685,0,255.578,269.267,0,167.795,,766.603,328.334,0.253,32.678,78.226
18689,20171031,2017,VEEV,846.069,200.147,147.488,1046.216,0,,818.468,758.076,310.796,50.607,141.184,141.184,3.601,173.358,0,214.35,227.748,0,177.008,,818.468,478.707,0.119,34.035,80.175
18689,20180131,2017,VEEV,1008.136,188.872,136.588,1197.008,0,,871.527,761.962,320.183,56.225,142.07,142.07,3.656,275.446,0,314.676,325.481,0,185.984,,871.527,479.805,0.391,36.993,87.464
18689,20180430,2018,VEEV,1102.828,214.827,163.327,1317.655,0,17.635,974.437,918.308,460.239,57.501,143.177,143.177,3.596,289.56,0,326.226,343.218,0,195.547,,974.437,480.833,0.305,37.197,90.365
18689,20180731,2018,VEEV,1152.358,212.234,161.529,1364.592,0,14.777,1050.376,1010.425,511.735,56.7,144.145,144.145,3.498,259.17,0,294.658,314.216,0,209.609,,1050.376,613.477,0.16,38.826,96.464
18689,20181031,2018,VEEV,1183.194,214.087,160.473,1397.281,0,19.989,1138.305,1051.926,467.643,58.964,145.068,145.068,3.383,196.159,0,236.716,258.976,0,224.731,,1138.305,616.348,0.117,40.001,99.205
18869,20130331,2013,WIX,,,,,,,,,,2.779,,,0.236,,,,,0,15.522,,,,,5.534,17.401
18869,20130630,2013,WIX,,,,,,,,,,3.076,,,0.299,,,,,0,18.594,,,,,5.965,19.757
18869,20130930,2013,WIX,20.255,6.023,2.971,26.278,,,-24.528,15.192,12.669,3.901,36.601,36.601,0.32,30.397,1.138,44.542,50.785,0,21.414,,-24.507,,,7.717,24.45
18869,20131231,2013,WIX,110.03,5.325,1.094,115.355,,,62.296,104.564,101.258,4.272,37.493,37.493,0.374,35.784,1.4,51.659,53.059,0,24.943,,62.296,,,10.444,30.135
18869,20140331,2014,WIX,108.634,7.664,2.533,116.298,,,50.589,103.043,81.493,4.768,37.493,37.493,0.472,44.089,1.763,63.946,65.709,0,28.847,,50.589,,,11.966,37.674
18869,20140630,2014,WIX,107.1,8.917,2.711,116.017,,,40.374,99.897,68.392,5.811,37.493,37.493,0.607,49.803,1.993,73.65,75.643,0,33.931,,40.374,,,13.729,41.028
18869,20140930,2014,WIX,106.551,10.095,2.916,116.646,,,30.511,97.001,44.598,6.186,,37.493,0.738,56.561,2.317,83.818,86.135,0,37.504,,30.511,,,15.573,44.358
18869,20141231,2014,WIX,103.125,15.297,8.092,118.422,,,18.65,91.92,40.2,6.681,38.419,38.419,0.998,64.058,2.54,96.5,99.772,0,41.559,,18.65,,,16.564,47.734
18869,20150331,2015,WIX,106.111,16.447,7.907,122.558,,,8.994,90.703,49.371,6.886,,38.419,1.08,74.605,3.338,109.521,113.564,0,44.524,,8.994,,,17.448,53.886
18869,20150630,2015,WIX,115.76,16.849,7.845,132.609,,,5.218,96.927,43.884,7.187,,38.419,1.359,83.064,3.666,123.047,127.391,0,48.581,,5.218,,,18.233,50.809
18869,20150930,2015,WIX,122.859,16.745,7.821,139.604,,,-0.256,104.355,40.409,7.69,,38.419,1.627,90.736,3.992,135.217,139.86,0,53.582,,-0.256,,,20.065,54.635
18869,20151231,2015,WIX,132.3,17.133,8.399,149.433,,,-3.805,113.85,39.226,8.208,40.273,40.273,1.569,100.561,4.206,148.332,153.238,0,56.831,,-3.805,,,21.901,57.217
18869,20160331,2016,WIX,135.092,17.041,8.38,152.133,,,-12.913,115.267,38.179,9.263,,40.273,1.431,114.358,4.517,159.856,165.046,0,61.586,,-12.913,,,24.472,69.477
18869,20160630,2016,WIX,152.343,16.811,8.275,169.154,,,-15.531,129.865,52.779,9.812,,40.273,1.392,125.856,5.742,178.297,184.685,0,68.73,,-15.531,,,25.483,67.619
18869,20160930,2016,WIX,174.626,16.461,8.145,191.087,,,-8.115,147.021,57.948,9.826,,40.273,1.385,135.075,8.182,190.401,199.202,0,75.611,,-8.115,,,26.536,72.918
18869,20161231,2016,WIX,197.86,16.824,8.074,214.684,,,-2.469,172.235,93.064,11.848,44.298,44.298,1.077,146.987,9.746,206.773,217.153,0,84.176,,-2.469,,,28.877,75.379
18869,20170331,2017,WIX,198.713,58.722,49.554,257.435,,,-2.089,164.656,90.897,13.538,,44.298,1.617,169.708,12.039,245.84,259.524,0,92.538,,-2.089,,,32.669,94.089
18869,20170630,2017,WIX,219.398,63.367,52.801,282.765,,,0.771,186.28,124.132,16.679,,44.298,2.488,182.22,13.126,263.741,281.994,0,103.522,,0.771,,,36.749,94.058
18869,20170930,2017,WIX,243.129,64.047,51.435,307.176,,,4.38,209.652,123.903,17.376,,44.298,2.401,190.082,14.012,283.098,302.796,0,111.031,,4.38,,,40.252,101.819
18869,20171231,2017,WIX,264.937,65.076,48.875,330.013,0,,11.32,234.291,85.23,16.116,46.454,46.454,1.901,202.482,14.329,302.381,318.693,0,118.545,,11.32,34.253,2.973,43.965,104.908
18869,20180331,2018,WIX,294.967,63.715,45.552,358.682,,,35.049,266.16,103.487,27.147,,46.454,2.485,201.498,9.04,312.651,323.633,0,137.775,,35.049,,,46.502,125.167
18869,20180630,2018,WIX,671.299,64.869,45.117,736.168,,,103.839,637.17,354.253,28.241,,46.454,2.927,214.206,10.095,335.314,632.329,0,146.132,,103.839,,,48.492,120.525
18869,20180930,2018,WIX,749.286,65.323,44.685,814.609,,,134.123,716.577,319.966,30.764,,46.454,2.946,219.555,11.923,333.964,680.486,0,155.6,,134.123,,,49.36,125.127
18869,20181231,2018,WIX,730.284,114.466,92.519,844.75,0,,152.265,704.817,331.057,32.071,49.27,49.27,3.15,227.226,12.494,340.393,692.485,0,164.197,,152.265,73.246,2.596,54.558,131.024
19730,20130331,2013,PCTY,,,,,,,,,,9.322,,,1.412,,,,,0,23.559,0.24,,,,1.852,10.668
19730,20130630,2013,PCTY,366.716,11.2,2.614,377.916,,,-26.592,7.594,7.594,9.45,31.988,31.988,1.426,0,0,364.411,367.935,0,19.875,0.319,9.981,,,1.919,10.255
19730,20130930,2014,PCTY,,,,,,,,,,10.356,,,1.391,,,,,0,22.016,0.181,,,,1.956,11.056
19730,20131231,2014,PCTY,498.016,17.217,6.227,515.233,,,-27.799,2.829,2.829,11.785,48.922,48.922,1.533,0,0,503.041,506.459,0,23.527,0.349,8.774,,,2.347,12.998
19730,20140331,2014,PCTY,635.312,16.286,4.144,651.598,,,93.396,88.944,88.944,13.305,49.564,49.564,1.62,0,0,555.383,558.202,0,33.275,1.714,93.396,,,2.443,16.708
19730,20140630,2014,PCTY,500.265,27.886,14.761,528.151,,,91.134,78.848,78.848,12.991,49.564,49.564,1.792,0,0,433.128,437.017,0,28.287,5.9,91.134,,,3.609,19.199
19730,20140930,2015,PCTY,509.645,29.08,15.042,538.725,,,89.77,72.843,72.843,13.711,49.577,49.577,1.931,0,0,445.132,448.955,0,30.746,3.283,89.77,,,4.027,20.363
19730,20141231,2015,PCTY,952.311,30.117,14.901,982.428,,,105.141,89.48,89.48,16.007,50.487,50.487,2.229,0,0,873.651,877.287,0,33.923,7.137,105.141,,,5.271,22.543
19730,20150331,2015,PCTY,831.441,30.919,15.204,862.36,,,108.866,93.227,93.227,17.387,50.616,50.616,2.085,0,0,749.723,753.494,0,46.671,10.672,108.866,,,5.053,26.095
19730,20150630,2015,PCTY,678.783,41.765,25.704,720.548,,,107.58,81.258,81.258,16.101,50.703,50.703,2.364,0,0,609.487,612.968,0,39.457,13.496,107.58,,,5.513,25.803
19730,20150930,2016,PCTY,628.071,43.892,26.697,671.963,,,106.392,78.691,78.691,17.856,50.833,50.833,2.719,0,0,561.74,565.571,0,44.58,3.906,106.392,,,5.429,27.95
